product_id|app_name|tags|n_reviews
216090|Go Home Dinosaurs!|[Card Game, Cartoony, Casual, Cute, Dinosaurs, Family Friendly, Indie, Strategy, Tower Defense]|272.0
233740|Organ Trail: Director's Cut|[2D, Action, Adventure, Comedy, Great Soundtrack, Horror, Indie, Kickstarter, Parody, Perma Death, Pixel Graphics, Post-apocalyptic, RPG, Retro, Rogue-like, Simulation, Singleplayer, Strategy, Survival, Zombies]|1771.0
207000|Alien Spidy|[Action, Adventure, Indie, Platformer, Singleplayer]|33.0
222660|Retro/Grade|[Action, Arcade, Great Soundtrack, Indie, Music, Retro, Rhythm, Sci-fi, Shoot 'Em Up]|179.0
225420|Cities in Motion 2|[Building, City Builder, Co-op, Economy, Management, Multiplayer, Sandbox, Simulation, Singleplayer, Strategy, Trains]|907.0
105420|Ms. Splosion Man|[Action, Co-op, Comedy, Female Protagonist, Indie, Local Co-Op, Platformer]|127.0
233550|Another World – 20th Anniversary Edition|[1990's, 2D, Action, Adventure, Aliens, Atmospheric, Cinematic, Classic, Controller, Difficult, Platformer, Puzzle, Remake, Retro, Sci-fi, Singleplayer]|1050.0
233470|Evoland|[2D, Action, Action RPG, Adventure, Casual, Comedy, Controller, Fantasy, Funny, Great Soundtrack, Indie, JRPG, Parody, Pixel Graphics, Puzzle, RPG, Retro, Short, Singleplayer]|3923.0
227080|Papo & Yo|[3D Platformer, Adventure, Atmospheric, Fantasy, Great Soundtrack, Indie, Platformer, Psychological, Puzzle, Short, Singleplayer, Story Rich, Surreal, Third Person]|944.0
233720|Surgeon Simulator|[Action, Aliens, Blood, Casual, Comedy, Dark Humor, Difficult, First-Person, Funny, Gore, Great Soundtrack, Indie, Intentionally Awkward Controls, Physics, Puzzle, Realistic, Simulation, Singleplayer, Strategy, VR]|10817.0
234820|Driver Fusion - The Best Driver & Device Solution|[Education, Software, Software Training, Utilities, Web Publishing]|259.0
236730|Anomaly 2|[Action, Indie, Multiplayer, RTS, Sci-fi, Singleplayer, Strategy, Touch-Friendly, Tower Defense]|205.0
210770|Sanctum 2|[Action, Adventure, Aliens, Co-op, FPS, Female Protagonist, First-Person, Funny, Futuristic, Great Soundtrack, Indie, Multiplayer, Online Co-Op, RPG, Sci-fi, Shooter, Singleplayer, Strategy, Survival, Tower Defense]|6384.0
222730|Reus|[2D, Casual, Family Friendly, Fantasy, God Game, Great Soundtrack, Indie, Multiplayer, Puzzle, Relaxing, Replay Value, Resource Management, Sandbox, Simulation, Singleplayer, Strategy]|3400.0
44350|GRID 2|[3D Vision, Action, Arcade, Casual, Co-op, Controller, Driving, First-Person, Local Co-Op, Local Multiplayer, Multiplayer, Open World, Racing, Realistic, Simulation, Singleplayer, Split Screen, Sports]|6528.0
229890|Joe Danger|[Action, Casual, Indie, Racing]|54.0
236370|Interstellar Marines|[Action, Adventure, Atmospheric, Co-op, Early Access, FPS, First-Person, Horror, Indie, Multiplayer, Online Co-Op, RPG, Realistic, Sci-fi, Shooter, Simulation, Singleplayer, Space, Tactical, Team-Based]|3715.0
205080|BIT.TRIP FATE|[Action, Bullet Hell, Indie, Music, Rhythm, Shoot 'Em Up]|85.0
201420|Toki Tori 2+|[2D, Action, Adventure, Casual, Controller, Cute, Difficult, Family Friendly, Funny, Indie, Level Editor, Metroidvania, Open World, Platformer, Puzzle, Puzzle-Platformer, Singleplayer]|467.0
238870|Citadels|[Action, Medieval, RTS, Strategy]|318.0
243950|Divinity: Dragon Commander|[Action, Choices Matter, Co-op, Comedy, Dragons, Fantasy, Great Soundtrack, Multiplayer, Political, RPG, RTS, Real-Time with Pause, Singleplayer, Steampunk, Story Rich, Strategy, Turn-Based]|1156.0
226720|LOST PLANET® 3|[Action, Adventure, Aliens, Atmospheric, Co-op, Controller, Horror, Mechs, Multiplayer, Open World, Sci-fi, Shooter, Singleplayer, Story Rich, Survival, Third Person, Third-Person Shooter]|1199.0
243780|PixelJunk™ Monsters Ultimate|[2D, Co-op, Indie, Local Co-Op, Online Co-Op, Singleplayer, Strategy, Tower Defense]|286.0
244730|Divekick|[2D, 2D Fighter, Action, Arcade, Casual, Comedy, Competitive, Controller, Fighting, Funny, Indie, Local Co-Op, Local Multiplayer, Multiplayer, Parody, e-sports]|1069.0
239820|Game Dev Tycoon|[2D, Adventure, Casual, Comedy, Difficult, Economy, Funny, GameMaker, Great Soundtrack, Indie, Isometric, Management, Moddable, Point & Click, Replay Value, Sandbox, Simulation, Singleplayer, Strategy, Touch-Friendly]|23412.0
203290|America's Army: Proving Grounds|[Action, Adventure, America, Atmospheric, Co-op, FPS, First-Person, Free to Play, Massively Multiplayer, Military, Multiplayer, Open World, Realistic, Shooter, Simulation, Singleplayer, Strategy, Survival, Tactical, War]|7970.0
239200|Amnesia: A Machine for Pigs|[Action, Adventure, Atmospheric, Dark, First-Person, Gore, Great Soundtrack, Horror, Indie, Linear, Psychological Horror, Puzzle, Short, Singleplayer, Stealth, Steampunk, Story Rich, Survival, Survival Horror, Walking Simulator]|4086.0
248510|Dominions 3: The Awakening|[4X, Difficult, Fantasy, God Game, Grand Strategy, Indie, Moddable, Multiplayer, Singleplayer, Strategy, Turn-Based, Turn-Based Strategy]|77.0
245410|Wizardry 6: Bane of the Cosmic Forge|[Adventure, CRPG, Classic, Dungeon Crawler, Fantasy, First-Person, Grid-Based Movement, Party-Based RPG, RPG, Turn-Based, Turn-Based Combat]|64.0
245430|Wizardry 7: Crusaders of the Dark Savant|[Adventure, CRPG, Classic, Dungeon Crawler, Fantasy, First-Person, Grid-Based Movement, Party-Based RPG, RPG, Turn-Based, Turn-Based Combat]|63.0
245450|Wizardry 8|[Adventure, Atmospheric, CRPG, Classic, Dungeon Crawler, Exploration, Fantasy, First-Person, Party-Based RPG, RPG, Sci-fi, Singleplayer, Turn-Based, Turn-Based Combat]|377.0
236450|PAC-MAN™ Championship Edition DX+|[2D, Action, Arcade, Casual, Classic, Colorful, Controller, Fast-Paced, Funny, Great Soundtrack, Multiplayer, Puzzle, Remake, Retro, Score Attack, Singleplayer, Strategy, Touch-Friendly]|3081.0
254100|World War II: Panzer Claws|[RTS, Strategy, World War II]|85.0
253940|Septerra Core|[Adventure, Anime, Classic, Female Protagonist, Isometric, JRPG, RPG, Sci-fi, Singleplayer, Story Rich, Turn-Based]|289.0
248410|Legends of Aethereus|[Action, Co-op, Indie, Kickstarter, Multiplayer, RPG]|138.0
227020|Rise of Venice|[Economy, Historical, Management, Simulation, Singleplayer, Strategy, Trading]|209.0
251430|The Inner World|[Adventure, Comedy, Funny, Hand-drawn, Indie, Point & Click, Puzzle, Singleplayer, Story Rich]|245.0
253960|Jack Orlando: Director's Cut|[Adventure, Detective, Noir, Point & Click, Singleplayer]|164.0
250380|Knock-knock|[2D, Adventure, Atmospheric, Crowdfunded, Dark, Difficult, Great Soundtrack, Horror, Indie, Kickstarter, Psychological Horror, Singleplayer, Surreal, Survival Horror]|740.0
248450|Salvation Prophecy|[Action, Indie, RPG, Sci-fi, Simulation, Singleplayer, Space, Third Person]|186.0
243800|Gas Guzzlers Extreme|[Action, Arcade, Arena Shooter, Casual, Co-op, Controller, Destruction, Driving, Fast-Paced, Funny, Horror, Multiplayer, Open World, Racing, Shooter, Singleplayer, Sports, Zombies]|2050.0
247140|Soundodger+|[Arcade, Bullet Hell, Casual, Difficult, Great Soundtrack, Indie, Level Editor, Mouse only, Music, Music-Based Procedural Generation, Rhythm]|520.0
248710|Iesabel|[Action, Action RPG, Co-op, Hack and Slash, Indie, RPG, Singleplayer]|391.0
253900|Knights and Merchants|[City Builder, Classic, Cult Classic, Great Soundtrack, Historical, Medieval, Multiplayer, RTS, Resource Management, Simulation, Singleplayer, Strategy]|1242.0
245470|Democracy 3|[2D, Casual, Difficult, Economy, Education, Funny, Indie, Management, Moddable, Political, Politics, Sandbox, Simulation, Singleplayer, Strategy, Turn-Based, Turn-Based Strategy]|4970.0
251410|Dark Matter|[2.5D, Action, Female Protagonist, Horror, Indie, Metroidvania, Platformer, Sci-fi, Side Scroller, Survival Horror]|149.0
244690|Face Noir|[Adventure, Detective, Indie, Mystery, Noir, Point & Click, Third Person]|54.0
245390|I Have No Mouth, and I Must Scream|[1990's, 2D, Adventure, Atmospheric, Based On A Novel, Classic, Cult Classic, Cyberpunk, Dark, Drama, Horror, Mature, Point & Click, Post-apocalyptic, Psychological Horror, Retro, Sci-fi, Singleplayer, Story Rich, Surreal]|698.0
250500|Super Amazing Wagon Adventure|[2D, Action, Adventure, Comedy, Difficult, Funny, Indie, Perma Death, Pixel Graphics, Retro, Rogue-like, Shoot 'Em Up, Shooter, Side Scroller, Singleplayer]|1474.0
214730|Space Rangers HD: A War Apart|[2D, Action, Adventure, Arcade, Atmospheric, Classic, Comedy, Open World, Procedural Generation, RPG, RTS, Replay Value, Rogue-like, Sandbox, Sci-fi, Simulation, Singleplayer, Space, Strategy, Turn-Based]|2486.0
241910|Goodbye Deponia|[Adventure, Comedy, Dark Humor, Funny, Great Soundtrack, Hand-drawn, Indie, Point & Click, Puzzle, Singleplayer, Story Rich]|1081.0
252310|Syder Arcade|[Action, Arcade, Bullet Hell, Difficult, Great Soundtrack, Indie, Retro, Sci-fi, Shoot 'Em Up, Shooter, Side Scroller, Singleplayer, Space, Survival]|398.0
249990|FORCED: Slightly Better Edition|[4 Player Local, Action, Adventure, Co-op, Controller, Crowdfunded, Difficult, Fantasy, Hack and Slash, Indie, Kickstarter, Local Co-Op, Local Multiplayer, Multiplayer, Online Co-Op, Puzzle, PvE, RPG, Singleplayer, Top-Down]|1611.0
240360|Dragon's Lair 2: Time Warp|[Action, Adventure, Cartoon, Casual, Classic, FMV, Quick-Time Events]|44.0
251910|Solar Flux|[Indie, Puzzle, Space, Strategy]|68.0
253650|Sparkle 2 Evo|[Action, Casual, Indie, Relaxing, Simulation, Singleplayer]|1477.0
215630|Demonicon|[Action, Adventure, Dark Fantasy, Fantasy, RPG, Singleplayer, Third Person]|291.0
245280|ENSLAVED™: Odyssey to the West™ Premium Edition|[3D Platformer, 3D Vision, Action, Action-Adventure, Adventure, Atmospheric, Controller, Female Protagonist, Great Soundtrack, Hack and Slash, Linear, Open World, Parkour, Platformer, Post-apocalyptic, Robots, Sci-fi, Singleplayer, Story Rich, Third Person]|2915.0
247580|Magicka: Wizards of the Square Tablet|[Action, Adventure, Co-op, Online Co-Op, RPG]|176.0
247910|Sniper Elite: Nazi Zombie Army 2|[Action, Adventure, Bullet Time, Co-op, FPS, Gore, Horror, Multiplayer, Online Co-Op, Shooter, Singleplayer, Sniper, Stealth, Strategy, Survival, Survival Horror, Third Person, Third-Person Shooter, World War II, Zombies]|2510.0
215100|Ragnarok Online|[Adventure, Anime, Fantasy, Free to Play, Great Soundtrack, JRPG, MMORPG, Massively Multiplayer, Multiplayer, RPG]|1267.0
259320|Heli Heroes|[Action, Arcade, Casual, Shoot 'Em Up]|59.0
253880|Earth 2150 Trilogy|[Classic, RTS, Sci-fi, Strategy]|247.0
65070|Ride 'em Low|[Racing, Simulation]|57.0
252730|YOU DON'T KNOW JACK Vol. 1 XL|[Casual, Comedy, Indie]|81.0
243280|Poöf|[Action, Indie, Platformer, Strategy, Tower Defense]|47.0
231330|Deadfall Adventures|[Action, Adventure, Co-op, Exploration, FPS, First-Person, Horror, Indie, Multiplayer, Open World, Puzzle, Shooter, Singleplayer, Survival, Zombies]|826.0
260930|Emergency 2014|[Multiplayer, RTS, Realistic, Simulation, Singleplayer, Strategy]|176.0
253860|Earth 2140|[Classic, RTS, Sci-fi, Singleplayer, Strategy]|127.0
2870|X Rebirth|[4X, Action, Adventure, Atmospheric, Economy, Exploration, Great Soundtrack, Moddable, Open World, Sandbox, Sci-fi, Simulation, Singleplayer, Space, Space Sim, Strategy, Trading]|4657.0
224460|Contrast|[3D Platformer, Adventure, Atmospheric, Casual, Detective, Fantasy, Female Protagonist, Great Soundtrack, Indie, Mystery, Noir, Platformer, Puzzle, Puzzle-Platformer, Short, Singleplayer, Story Rich, Third Person]|3184.0
257350|Baldur's Gate II: Enhanced Edition|[2D, Adventure, Atmospheric, CRPG, Character Customization, Classic, Dungeons & Dragons, Fantasy, Isometric, Magic, Multiplayer, Online Co-Op, Party-Based RPG, RPG, Real-Time with Pause, Remake, Romance, Singleplayer, Story Rich, Strategy]|2362.0
258010|Ring Runner: Flight of the Sages|[Action, Co-op, Flight, Great Soundtrack, Indie, Multiplayer, RPG, Sci-fi, Shoot 'Em Up, Shooter, Space, Story Rich]|487.0
248270|Songs2See|[Casual, Education, Indie, Music, Simulation]|60.0
248650|Draw a Stickman: EPIC|[2D, Adventure, Casual, Comedy, Hand-drawn, Indie, Puzzle, Touch-Friendly]|632.0
263140|Postmortem: One Must Die (Extended Cut)|[2D, Adventure, Alternate History, Atmospheric, Casual, Conversation, Dark, Dark Comedy, Indie, Interactive Fiction, Isometric, Multiple Endings, Political, Politics, RPG, Short, Singleplayer, Story Rich]|79.0
253350|Tiny Barbarian DX|[Action, Adventure, Fantasy, Great Soundtrack, Indie, Pixel Graphics, Platformer, Retro, Singleplayer]|87.0
259760|Two Brothers|[Action, Adventure, Indie, RPG, Retro]|30.0
248970|Vector|[2D, Action, Adventure, Indie, Parkour, Platformer, Singleplayer, Touch-Friendly]|443.0
261980|Half-Life: Before|[Action, Adventure, Aliens, Atmospheric, FPS, First-Person, Free to Play, Funny, Great Soundtrack, Horror, Illuminati, Indie, Memes, Mod, Multiplayer, Shooter, Short, Singleplayer, Zombies]|2240.0
257050|Darkout|[2D, Action, Adventure, Crafting, Indie, Platformer, Procedural Generation, Sandbox, Sci-fi, Side Scroller, Singleplayer, Space, Survival]|504.0
257610|LogoMaker 4|[Design & Illustration, Design &amp; Illustration]|59.0
262940|Broken Sword 5 - the Serpent's Curse|[2D, Adventure, Classic, Conspiracy, Crowdfunded, Hand-drawn, Indie, Kickstarter, Mystery, Point & Click, Puzzle, Singleplayer, Story Rich]|1073.0
259530|Savant - Ascent|[2D, Action, Arcade, Bullet Hell, Casual, Controller, Difficult, Fast-Paced, GameMaker, Great Soundtrack, Indie, Music, Pixel Graphics, Platformer, Replay Value, Retro, Score Attack, Shoot 'Em Up, Short, Singleplayer]|2010.0
241660|Ohm Studio|[Audio Production, Software Training]|230.0
245150|The Novelist|[Adventure, Atmospheric, Casual, Choices Matter, Exploration, First-Person, Indie, Short, Singleplayer, Stealth, Story Rich, Walking Simulator]|424.0
235400|King’s Bounty: Legions|[Adventure, Fantasy, Free to Play, Indie, Massively Multiplayer, RPG, Strategy, Turn-Based, Turn-Based Strategy]|1182.0
252530|OMSI 2: Steam Edition|[Action, Adventure, Casual, Cult Classic, Driving, FPS, Family Friendly, First-Person, Moddable, Multiplayer, Open World, Realistic, Relaxing, Replay Value, Simulation, Singleplayer, TrackIR]|1692.0
257830|Violett Remastered|[Adventure, Fantasy, Female Protagonist, Indie, Point & Click, Puzzle, Singleplayer]|448.0
250340|Blockland|[Action, Adventure, Building, Co-op, FPS, First-Person, Funny, Horror, Indie, LEGO, Moddable, Multiplayer, Open World, RPG, Racing, Sandbox, Shooter, Simulation, Singleplayer, Third Person, Zombies]|2995.0
262650|RaySupreme 3D|[Animation & Modeling, Animation &amp; Modeling]|37.0
270760|Realms of Arkania 3 - Shadows over Riva Classic|[Adventure, Classic, Fantasy, Party-Based RPG, RPG, Singleplayer, Turn-Based]|17.0
263360|3089 -- Futuristic Action RPG|[Action, FPS, First-Person, Futuristic, Indie, Open World, Pixel Graphics, Procedural Generation, RPG, Retro, Rogue-like, Sci-fi, Shooter, Singleplayer]|283.0
262770|Freedom Fall|[2D, Action, Adventure, Indie, Platformer, Short, Singleplayer]|144.0
263400|War of the Human Tanks|[Adventure, Anime, Cute, Indie, Military, Strategy, Tactical, Tanks, Turn-Based, Turn-Based Strategy, Visual Novel]|296.0
94400|Nidhogg|[2D, 2D Fighter, Action, Co-op, Competitive, Controller, Fast-Paced, Fighting, Funny, GameMaker, Great Soundtrack, Indie, Local Co-Op, Local Multiplayer, Multiplayer, Pixel Graphics, Platformer, PvP, Sports, Swordplay]|4347.0
264420|Comicado|[Design & Illustration, Design &amp; Illustration]|34.0
249650|Blackguards|[Adventure, CRPG, Character Customization, Dark Fantasy, Difficult, Fantasy, Hex Grid, Indie, Isometric, RPG, Singleplayer, Story Rich, Strategy, Tactical, Tactical RPG, Turn-Based, Turn-Based Strategy, Turn-Based Tactics]|1860.0
222880|Insurgency|[Action, Adventure, Atmospheric, Co-op, Competitive, FPS, First-Person, Indie, Military, Multiplayer, Online Co-Op, PvP, Realistic, Shooter, Simulation, Singleplayer, Strategy, Tactical, Team-Based, War]|65893.0
263560|Paper Sorcerer|[Adventure, Dungeon Crawler, Fantasy, Female Protagonist, First-Person, Indie, Kickstarter, RPG, Singleplayer, Stylized, Turn-Based, Villain Protagonist]|328.0
257630|Blast Em!|[Action, Indie, Retro, Shoot 'Em Up]|130.0
238750|Might & Magic X - Legacy|[Adventure, CRPG, Classic, Difficult, Dungeon Crawler, Fantasy, First-Person, Grid-Based Movement, Magic, Open World, Party-Based RPG, RPG, Retro, Singleplayer, Tactical, Turn-Based]|2082.0
267940|Glacier 3: The Meltdown|[Action, Racing]|26.0
272040|KAMI|[2D, Casual, Colorful, Difficult, Indie, Puzzle, Relaxing, Singleplayer, Touch-Friendly]|555.0
259640|Guise Of The Wolf|[Action, Adventure, Fantasy, First-Person, Horror, Indie, Nudity, Puzzle, Singleplayer, Stealth, Survival, Werewolves]|106.0
269430|Burning Cars|[Racing]|10.0
269230|Aces Wild: Manic Brawling Action!|[Action, Anime, Beat 'em up, Bullet Hell, Character Action Game, Controller, Great Soundtrack, Hack and Slash, Indie, Local Co-Op, Spectacle fighter]|185.0
263880|Aqua Kitty - Milk Mine Defender|[2D, Action, Arcade, Co-op, Cute, Difficult, Great Soundtrack, Indie, Local Co-Op, Local Multiplayer, Pixel Graphics, Retro, Shoot 'Em Up, Shooter, Side Scroller, Underwater]|230.0
275350|Sentinel 3: Homeworld|[Indie, Sci-fi, Strategy, Tower Defense]|80.0
269270|LOVE|[2D, Action, Difficult, Great Soundtrack, Indie, Minimalist, Pixel Graphics, Platformer, Retro, Short, Singleplayer]|711.0
272010|Aveyond 3-1: Lord of Twilight|[Adventure, Anime, Casual, Fantasy, Female Protagonist, Indie, JRPG, RPG, RPGMaker, Singleplayer]|39.0
269370|Reaper - Tale of a Pale Swordsman|[2D, Action, Action RPG, Beat 'em up, Cute, Fantasy, Hack and Slash, Indie, Platformer, RPG, Side Scroller]|220.0
268670|The Memory of Eldurim|[Action, Adventure, Early Access, Fantasy, First-Person, Indie, Open World, RPG, Singleplayer, Third Person]|162.0
236510|Takedown: Red Sabre|[Action, Adventure, Co-op, Difficult, FPS, First-Person, Funny, Horror, Indie, Kickstarter, Multiplayer, Online Co-Op, Realistic, Shooter, Simulation, Singleplayer, Stealth, Strategy, Tactical, Walking Simulator]|3328.0
273570|Descent|[1990's, 6DOF, Action, Adventure, Classic, Co-op, Difficult, FPS, First-Person, Flight, Pixel Graphics, Retro, Sci-fi, Shooter, Singleplayer, Space]|246.0
268260|Let's Sing|[Casual, Indie, Music]|95.0
277540|Tales From The Dragon Mountain: The Strix|[Adventure, Casual, Hidden Object, Point & Click]|25.0
279160|Ultionus: A Tale of Petty Revenge|[2D, Action, Adventure, Arcade, Difficult, Female Protagonist, Great Soundtrack, Indie, Pixel Graphics, Platformer, Retro, Sci-fi, Shoot 'Em Up, Shooter, Side Scroller, Singleplayer]|98.0
